customer_id,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,churn_probability,risk_level,retention_strategy
140982,46,Female,Married,High School,3,Retired,47771,Lower-Middle,$40K - $60K,Tier 2,South,Mass,34,Mobile App,Multi-Product,2,Current,Blue,7636.73,0,0,41,0,6328.0,7470.0,29.44,2,149.5,4,7,5,4,93,1794,31,0.358,0.292,8583.0,0,1,0,1,0,0,0,0,0,1,0,8583,1181.0,0.0,1,1,0.0,0.0,0,46.0,0,22,5,0.8,14,3,4.2,0,52.5,1,0.576,3,8,2,1,2,0,1,0,2.6,26,4,0,3,0,1,0,201,0,High,Positive,3725,0.051,0.035,18190.0,27,0.0,40.6,0.9952981,HIGH,Priority complaint resolution | Financial advisory support | Cashback and rewards offer
138789,32,Female,Married,Uneducated,0,Salaried,87017,Upper-Middle,Unknown,Tier 2,East,HNI,36,Mobile App,Savings Only,6,Current,Blue,13031.29,0,0,205,1,6800.0,8942.0,7.65,4,214.92,1,6,4,9,108,2579,51,0.894,0.594,8791.0,0,0,1,1,0,1,0,0,1,1,1,8791,1538.0,0.0,0,3,77781.0,2691.0,2,84.3,0,18,5,0.95,12,0,,0,54.6,1,0.196,4,8,0,2,2,1,3,1,3.3,14,5,0,2,2,1,0,51,0,High,Neutral,8662,0.0,0.022,20202.0,23,0.3711,43.6,0.99908686,HIGH,Cashback and rewards offer | Relationship manager intervention
134723,44,Female,Divorced,Unknown,3,Business Owner,57010,Middle,$40K - $60K,Tier 2,South,HNI,34,Referral,Lending,2,Savings,Blue,5239.72,0,0,58,1,4510.0,3569.0,25.82,3,132.33,1,18,6,6,114,1588,37,0.202,0.276,1689.0,0,0,1,1,0,0,1,0,0,1,1,1689,781.0,0.0,0,1,39625.0,1813.0,1,10.1,0,9,6,0.968,9,0,,0,49.7,1,0.315,2,23,1,2,2,1,6,0,3.5,-12,5,0,1,1,1,1,62,0,Medium,Positive,5710,0.0,0.058,13177.0,15,0.3816,41.3,0.99908066,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
139809,44,Female,Single,Graduate,2,Salaried,55156,Middle,$40K - $60K,Tier 3,South,HNI,35,DSA,Multi-Product,2,Savings,Blue,8977.69,1,0,32,1,11621.0,8184.0,0.51,3,213.17,5,12,7,4,103,2558,38,0.741,0.652,3635.0,561,1,1,1,0,1,0,0,1,1,0,4196,1685.0,0.134,1,2,103339.0,4170.0,3,64.3,0,14,3,0.821,12,1,4.7,1,54.8,1,0.577,3,1,1,2,4,2,3,0,3.2,21,2,0,5,3,0,0,100,0,High,Negative,5279,0.112,0.244,34224.0,17,0.9072,50.0,0.97956467,HIGH,Digital engagement campaign | Cashback and rewards offer
137188,40,Male,Married,Uneducated,3,Salaried,76980,Middle,$80K - $120K,Tier 2,South,Affluent,29,DSA,Investment,3,Savings,Blue,7275.0,0,0,10,1,2238.0,1798.0,-2.22,1,68.33,2,7,9,2,74,820,21,0.687,0.75,2465.0,1151,1,1,1,1,0,0,0,0,0,0,3616,536.0,0.318,0,0,126329.0,4344.0,1,30.9,0,15,9,0.9,3,1,,0,50.7,1,0.074,2,19,0,3,3,1,1,0,1.6,24,5,0,4,0,1,0,134,0,Medium,Positive,4750,0.245,0.403,6762.0,24,0.6772,43.6,0.9862038,HIGH,Cashback and rewards offer
140428,35,Male,Married,College,3,Retired,92409,Upper-Middle,$80K - $120K,Tier 2,East,Mass,27,Mobile App,Savings Only,3,Savings,Blue,5283.16,1,0,43,0,1570.0,1825.0,0.9,1,71.75,2,14,2,7,86,861,15,0.384,1.5,1691.0,1884,1,0,1,0,1,0,0,0,1,0,3575,652.0,0.527,0,2,99680.0,4347.0,3,36.8,0,14,9,0.92,30,2,2.6,1,61.6,1,0.421,2,1,0,2,3,0,2,0,3.3,-12,5,0,2,3,1,0,18,1,Medium,Neutral,7413,0.535,0.602,4475.0,23,0.5645,59.8,0.99597293,HIGH,Cashback and rewards offer
138726,52,Female,Married,Unknown,5,Salaried,40049,Lower-Middle,Less than $40K,Tier 1,North,Mass,36,Branch,Savings Only,4,Savings,Blue,4645.07,0,0,85,0,8682.0,10939.0,15.47,5,636.33,1,11,6,8,102,7636,64,0.84,0.829,9611.0,0,1,1,1,1,0,0,0,0,1,0,9611,5217.0,0.0,0,3,35154.0,876.0,0,47.2,0,15,4,0.962,32,1,3.1,0,50.7,1,0.421,1,28,0,1,3,0,0,0,2.6,11,2,0,4,0,0,0,75,0,Medium,Neutral,4061,0.037,0.079,26322.0,19,0.2625,44.4,0.9987446,HIGH,Digital engagement campaign | Cashback and rewards offer
139473,46,Female,Single,Graduate,3,Salaried,18000,Low,Less than $40K,Tier 3,East,Affluent,37,Mobile App,Multi-Product,1,Savings,Blue,3152.42,0,0,1,1,9825.0,13559.0,11.37,3,146.42,2,11,8,3,63,1757,44,0.35,0.467,1438.3,0,1,0,1,0,0,0,0,0,0,0,1438,1325.0,0.0,1,2,0.0,0.0,0,44.7,0,14,8,0.917,7,0,,0,52.2,1,0.46,2,3,1,1,4,0,2,0,2.1,-18,7,0,2,2,0,0,19,0,High,Negative,1200,0.005,0.08,28408.0,22,0.0,42.6,0.9957503,HIGH,Cashback and rewards offer
136222,37,Female,Married,Post-Graduate,4,Salaried,18000,Low,Less than $40K,Tier 3,South,HNI,36,Online,Premium,3,NRE/NRO,Blue,1877.71,1,1,25,0,10862.0,9499.0,13.07,3,175.75,5,16,8,4,101,2109,41,0.497,0.414,1586.0,0,1,0,1,0,0,0,0,0,0,1,1586,1475.0,0.0,0,1,0.0,0.0,0,34.9,0,14,5,0.848,25,3,,1,60.3,1,0.386,2,27,0,1,3,0,3,0,3.3,26,3,0,1,0,0,0,365,0,Medium,Negative,1063,0.0,0.008,31730.0,19,0.0,49.2,0.9911069,HIGH,Digital engagement campaign | Cashback and rewards offer
139455,48,Female,Married,Unknown,2,Homemaker,46686,Lower-Middle,Unknown,Tier 2,North,Mass,38,Online,Savings Only,6,Savings,Blue,4148.55,1,0,24,0,5492.0,7318.0,20.93,2,203.83,5,14,11,6,89,2446,34,0.714,0.417,4382.0,0,1,0,1,0,1,0,0,1,0,0,4382,1686.0,0.0,0,1,26633.0,1276.0,3,64.5,0,14,8,0.861,24,1,,0,45.6,1,0.227,1,3,0,3,3,0,2,0,3.3,-26,3,0,4,4,1,0,12,0,High,Positive,3518,0.028,0.003,16253.0,22,0.328,37.2,0.9898268,HIGH,Financial advisory support | Cashback and rewards offer
139003,45,Male,Divorced,Uneducated,3,Retired,88270,Upper-Middle,$80K - $120K,Tier 1,South,Affluent,25,Mobile App,Savings Only,2,Salary,Blue,11534.51,0,0,205,0,8680.0,9102.0,15.0,4,251.33,3,13,5,4,72,3016,51,0.737,0.645,4733.0,1881,1,1,1,0,1,0,0,1,1,1,6614,1821.0,0.284,0,3,64757.0,3123.0,2,69.1,0,12,7,0.88,43,2,,0,47.4,1,0.589,3,1,0,0,3,0,8,0,3.0,19,3,0,2,1,0,0,365,0,High,Negative,6643,0.197,0.261,26923.0,19,0.4246,42.9,0.99751425,HIGH,Digital engagement campaign | Cashback and rewards offer
140283,48,Male,Married,Unknown,4,Salaried,98641,Upper-Middle,$80K - $120K,Tier 3,West,Affluent,36,Branch,Multi-Product,2,Salary,Blue,9080.16,0,0,125,0,6773.0,7502.0,1.34,3,170.42,1,15,8,12,91,2045,45,0.574,0.5,22917.0,0,0,1,1,0,1,0,0,1,1,0,22917,1463.0,0.0,1,2,14545.0,680.0,3,18.5,1,13,10,0.972,53,0,2.6,1,67.0,1,0.096,2,8,0,1,2,0,2,0,1.9,54,6,0,1,0,0,0,133,1,Low,Neutral,8651,0.0,0.082,19603.0,23,0.0827,55.1,0.9915631,HIGH,Cashback and rewards offer
134874,49,Male,Married,Uneducated,5,Salaried,56248,Middle,$40K - $60K,Tier 2,Central,Mass,44,DSA,Savings Only,2,Savings,Blue,9514.07,0,0,13,0,4202.0,5404.0,-0.01,3,155.5,5,8,10,3,112,1866,37,0.662,0.947,3893.0,0,1,1,1,0,0,0,0,1,0,0,3893,1045.0,0.0,1,3,0.0,0.0,0,75.0,0,14,9,0.808,5,0,2.0,0,45.4,1,0.363,6,16,1,4,4,0,0,2,2.3,-13,11,0,1,2,1,0,88,0,High,Negative,5531,0.03,0.008,13121.0,23,0.0,36.5,0.9910715,HIGH,Cashback and rewards offer | Relationship manager intervention
140526,56,Male,Married,Unknown,3,Self-Employed,71737,Middle,$60K - $80K,Tier 2,West,Mass,45,Online,Premium,5,Current,Blue,17508.34,0,1,17,0,16228.0,19574.0,6.12,2,63.92,1,9,10,6,99,767,25,0.894,0.562,12248.0,0,1,1,1,0,1,0,0,0,0,0,12248,557.0,0.0,0,1,347627.0,11597.0,0,26.9,1,10,12,0.962,82,2,,1,61.7,1,0.435,5,1,3,1,2,0,7,0,2.7,-48,4,0,2,2,0,0,3,0,High,Negative,6277,0.0,0.076,46925.0,22,1.9399,57.0,0.9322209,HIGH,Priority complaint resolution | Cashback and rewards offer
139841,37,Male,Single,High School,3,Student,107870,Upper-Middle,$120K +,Tier 3,East,HNI,36,Mobile App,Savings Only,3,Salary,Blue,10394.91,0,1,33,1,9499.0,7111.0,1.44,3,175.75,1,7,6,7,89,2109,44,0.59,0.571,7361.0,0,1,0,1,0,0,0,0,1,1,0,7361,980.0,0.0,0,1,0.0,0.0,0,17.5,0,14,1,0.952,63,0,5.0,1,60.7,1,0.529,2,22,0,1,2,2,2,0,2.6,-17,6,0,4,0,0,0,365,0,High,Negative,7067,0.015,0.053,30110.0,15,0.0,53.8,0.9955974,HIGH,Digital engagement campaign | Cashback and rewards offer
135451,54,Female,Married,Graduate,1,Self-Employed,45183,Lower-Middle,$40K - $60K,Tier 2,North,Mass,46,Mobile App,Investment,6,Savings,Blue,11273.73,0,0,125,0,4557.0,3751.0,-0.96,3,211.0,2,10,6,4,136,2532,43,0.721,0.483,1281.0,351,1,0,1,0,0,0,0,0,1,0,1632,1714.0,0.215,1,2,0.0,0.0,0,100.0,0,15,6,0.909,9,0,,1,60.2,1,0.238,1,1,0,2,3,0,4,0,2.4,-38,6,0,0,1,0,0,54,0,Medium,Positive,3243,0.27,0.176,13253.0,21,0.0,51.8,0.9941836,HIGH,Cashback and rewards offer
136227,47,Female,Single,Graduate,2,Salaried,35405,Lower-Middle,Less than $40K,Tier 1,West,Mass,37,Branch,Savings Only,6,Savings,Gold,2313.55,0,0,28,0,4847.0,5937.0,3.11,3,192.92,3,9,6,4,66,2315,43,0.494,0.303,14212.0,897,0,0,1,1,0,0,0,0,0,0,15109,1194.0,0.059,0,1,99936.0,4284.0,0,41.2,1,22,5,0.864,18,2,2.9,1,64.6,1,0.125,3,44,1,0,1,0,3,0,4.1,-27,4,0,3,3,1,1,143,0,Low,Negative,3344,0.07,0.134,14151.0,27,1.452,56.1,0.99919945,HIGH,Cashback and rewards offer
139761,37,Female,Married,Graduate,2,Business Owner,54120,Middle,$40K - $60K,Tier 3,Central,Affluent,36,Online,Investment,5,Savings,Blue,8326.65,1,0,8,0,4119.0,3973.0,1.42,4,253.83,5,12,3,5,111,3046,52,0.888,0.793,1297.0,662,0,0,1,0,0,1,0,0,1,0,1959,2038.0,0.338,0,4,280708.0,6010.0,0,26.5,0,14,6,0.8,68,0,,1,54.6,1,0.436,2,10,1,2,2,0,3,0,3.5,31,0,0,5,0,0,0,17,1,High,Negative,5045,0.38,0.438,12891.0,20,1.3326,55.6,0.993824,HIGH,Cashback and rewards offer
140281,59,Female,Single,High School,1,Retired,22463,Low,Less than $40K,Tier 3,Central,Affluent,50,Online,Multi-Product,1,Salary,Blue,3475.85,1,0,150,1,4902.0,4333.0,19.37,5,633.08,2,14,6,3,8,7597,71,0.787,0.69,4085.0,0,0,1,1,0,0,0,0,1,1,0,4085,4289.0,0.0,0,0,0.0,0.0,0,47.3,0,17,11,0.92,44,3,2.0,0,52.1,1,0.399,5,3,1,1,3,1,6,0,3.5,42,4,0,3,0,0,0,28,1,High,Neutral,1685,0.04,0.0,14346.0,28,0.0,38.4,0.9969547,HIGH,Cashback and rewards offer
135695,38,Male,Single,Uneducated,2,Self-Employed,109109,Upper-Middle,$80K - $120K,Tier 1,West,Affluent,33,Online,Multi-Product,1,Salary,Blue,18871.87,1,0,44,0,8170.0,11045.0,-3.66,2,94.75,0,19,5,5,137,1137,26,0.72,0.238,30849.0,2089,1,1,1,0,0,0,0,0,0,0,32938,782.0,0.063,0,3,0.0,0.0,0,57.9,0,16,8,1.0,16,3,5.0,1,64.3,1,0.526,1,13,0,1,4,0,5,0,3.9,29,3,0,1,2,1,1,16,0,Medium,Negative,10940,0.025,0.152,24523.0,24,0.0,61.6,0.95423484,HIGH,Cashback and rewards offer
140695,37,Male,Single,Uneducated,3,Student,45322,Lower-Middle,$40K - $60K,Tier 1,West,Mass,36,DSA,Multi-Product,3,Salary,Blue,5859.25,0,0,8,0,4627.0,6307.0,1.85,3,174.58,3,10,5,4,83,2095,43,0.857,0.536,1696.0,0,1,0,1,0,0,1,0,1,0,0,1696,922.0,0.0,0,3,15372.0,415.0,2,21.0,0,14,8,0.864,11,0,,1,58.8,1,0.422,3,3,0,1,4,0,5,0,1.2,46,2,0,5,0,0,0,22,0,Medium,Negative,3268,0.082,0.138,15013.0,22,0.1099,59.5,0.99880314,HIGH,Cashback and rewards offer
136386,43,Female,Married,Graduate,3,Retired,54729,Middle,$40K - $60K,Tier 2,East,Affluent,32,Online,Multi-Product,4,Current,Blue,6835.46,0,0,112,0,2900.0,3455.0,10.08,3,223.17,0,12,10,3,96,2678,37,0.637,0.609,203.0,2498,1,0,1,0,0,1,0,0,0,0,2701,1269.0,0.925,1,5,52518.0,2054.0,2,32.8,0,17,6,1.0,6,4,2.5,1,68.2,1,0.098,3,9,0,1,3,0,2,0,3.0,33,8,0,3,0,1,1,34,0,High,Neutral,5182,0.882,0.614,8850.0,23,0.4504,56.2,0.9951624,HIGH,Cashback and rewards offer
139820,31,Female,Married,Uneducated,1,Self-Employed,33928,Lower-Middle,Less than $40K,Tier 3,South,Mass,20,Mobile App,Lending,6,Savings,Blue,3553.61,0,0,40,0,6291.0,6590.0,27.76,4,217.83,5,13,9,4,77,2614,49,0.706,0.531,1438.3,0,0,0,1,0,1,0,0,0,0,0,1438,1510.0,0.0,1,3,31487.0,1015.0,1,50.7,0,13,13,0.839,2,0,3.0,0,46.7,1,0.156,0,0,0,1,2,0,2,0,1.0,-37,5,0,1,1,1,0,86,1,High,Neutral,3129,0.0,0.114,17879.0,26,0.359,35.3,0.998782,HIGH,Financial advisory support | Cashback and rewards offer
138670,46,Male,Single,College,0,Student,95722,Upper-Middle,$80K - $120K,Tier 2,Central,Affluent,39,Referral,Multi-Product,2,Savings,Blue,8316.97,1,0,210,1,4384.0,5094.0,-0.15,6,710.5,1,7,4,8,96,8526,79,1.061,0.837,16983.0,0,0,1,1,0,1,0,0,0,1,1,16983,5960.0,0.0,0,0,44845.0,1855.0,3,75.0,0,28,9,0.95,20,2,2.6,1,71.0,1,0.029,4,1,2,0,3,1,5,1,3.5,8,4,0,2,0,0,0,16,1,High,Negative,8060,0.001,0.018,13081.0,37,0.2325,67.4,0.987525,HIGH,Priority complaint resolution | Cashback and rewards offer | Relationship manager intervention
139669,44,Female,Married,High School,2,Salaried,83568,Upper-Middle,Unknown,Tier 2,North,Affluent,32,Branch,Savings Only,4,Current,Blue,8029.84,0,0,83,1,9039.0,10617.0,14.61,3,204.58,2,18,3,7,117,2455,41,0.717,0.64,5960.0,2517,0,0,1,0,1,0,0,0,1,0,8477,1803.0,0.297,0,1,103446.0,2804.0,0,40.2,0,11,4,0.933,29,1,,0,49.1,1,0.414,1,1,0,1,3,2,5,0,3.4,27,5,0,1,2,1,1,11,0,High,Neutral,8146,0.194,0.336,26428.0,15,0.4026,40.2,0.9871904,HIGH,Digital engagement campaign | Cashback and rewards offer
138444,39,Male,Single,Unknown,3,Salaried,63679,Middle,$60K - $80K,Tier 3,South,Mass,23,Mobile App,Lending,1,Current,Blue,8874.71,0,1,52,0,8054.0,6108.0,0.82,3,167.5,4,13,3,4,61,2010,43,0.408,0.344,5304.0,2517,0,0,1,0,0,1,0,0,1,0,7821,880.0,0.322,1,1,102525.0,3604.0,1,18.1,0,15,7,0.833,15,0,3.2,0,48.9,1,0.334,5,1,3,2,3,0,2,0,4.4,-26,9,0,1,1,1,1,17,1,Medium,Negative,4341,0.298,0.289,24126.0,22,0.6792,37.1,0.9742051,HIGH,Priority complaint resolution | Cashback and rewards offer
139047,32,Female,Single,Graduate,1,Self-Employed,32150,Lower-Middle,Less than $40K,Tier 1,West,Mass,36,Mobile App,Savings Only,3,Current,Blue,2866.44,0,0,227,0,3136.0,2550.0,21.52,3,229.42,3,7,7,7,114,2753,43,1.047,0.654,2761.0,0,1,0,1,0,0,0,0,0,0,0,2761,2121.0,0.0,1,3,0.0,0.0,0,44.6,0,5,4,0.875,17,3,3.8,0,45.4,1,0.608,3,2,0,1,6,0,2,0,4.3,4,3,0,1,0,1,0,309,0,High,Negative,2879,0.062,0.091,9326.0,9,0.0,39.4,0.9984748,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
138744,40,Male,Married,Uneducated,2,Self-Employed,65370,Middle,$60K - $80K,Tier 2,South,Affluent,29,DSA,Investment,3,Savings,Blue,5761.46,0,0,49,1,2142.0,2471.0,9.18,3,208.75,4,13,6,5,80,2505,43,0.783,0.536,6014.0,318,0,0,1,0,0,0,1,1,1,0,6332,1058.0,0.05,1,0,0.0,0.0,0,8.1,0,17,2,0.857,82,1,1.6,0,49.5,1,0.316,2,1,1,3,2,2,3,0,3.2,30,3,0,4,0,1,0,81,0,High,Neutral,4721,0.0,0.191,6325.0,19,0.0,40.6,0.9982753,HIGH,Digital engagement campaign | Cashback and rewards offer
135860,49,Female,Married,Graduate,4,Salaried,18000,Low,Less than $40K,Tier 2,South,Mass,38,Referral,Multi-Product,5,Savings,Blue,2076.82,0,0,178,0,1492.0,1702.0,25.85,3,213.08,3,4,7,1,62,2557,45,0.89,0.406,1757.0,0,1,0,1,1,0,0,0,0,1,1,1757,1031.0,0.0,0,2,137214.0,3627.0,1,61.5,0,12,6,0.8,109,2,,1,55.4,1,0.417,3,3,1,2,4,0,0,0,2.8,5,4,0,2,2,0,0,159,0,High,Neutral,1208,0.054,0.195,4649.0,18,2.418,50.6,0.99961615,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
140069,64,Female,Married,High School,0,Business Owner,47799,Lower-Middle,$40K - $60K,Tier 2,North,Mass,53,Online,Lending,1,Current,Blue,11686.53,1,0,4,0,9803.0,12150.0,-3.79,1,80.0,7,9,4,2,115,960,18,1.021,0.385,3353.0,0,1,0,1,1,0,0,0,0,1,1,3353,645.0,0.0,1,2,35804.0,912.0,1,62.2,0,18,3,0.682,15,1,3.0,1,56.5,1,0.31,2,1,0,2,3,0,2,0,2.2,12,9,0,2,1,0,0,181,1,Medium,Negative,3731,0.0,0.068,30387.0,21,0.229,53.3,0.8573094,HIGH,Cashback and rewards offer
138296,40,Male,Single,Graduate,4,Salaried,103177,Upper-Middle,$80K - $120K,Tier 3,North,HNI,22,Mobile App,Multi-Product,3,Savings,Silver,5837.68,0,0,1,1,2383.0,2839.0,0.29,2,85.67,4,11,9,6,47,1028,26,0.64,0.3,34516.0,0,1,0,1,0,1,1,0,1,0,1,34516,781.0,0.0,1,1,33058.0,920.0,2,56.7,0,7,7,0.867,27,3,3.8,1,52.2,1,0.501,2,26,0,3,3,1,4,0,3.5,-16,2,0,1,2,1,1,365,1,High,Positive,9611,0.015,0.027,7160.0,14,0.107,43.0,0.985623,HIGH,Digital engagement campaign | Cashback and rewards offer
137251,56,Female,Married,High School,3,Salaried,43871,Lower-Middle,$40K - $60K,Tier 2,East,Mass,51,Mobile App,Savings Only,5,Current,Blue,5375.66,0,0,70,1,6754.0,5395.0,15.37,1,49.5,3,10,6,4,82,594,14,0.597,0.556,1438.3,0,0,0,1,0,0,0,1,1,0,1,1438,500.0,0.0,1,2,0.0,0.0,0,74.1,0,12,4,0.87,40,2,4.2,0,46.8,1,0.142,2,9,0,0,1,0,4,0,2.9,-70,5,0,4,1,1,0,72,1,Medium,Negative,3011,0.094,0.078,20592.0,16,0.0,39.8,0.99954563,HIGH,Digital engagement campaign | Cashback and rewards offer
138168,38,Female,Married,Unknown,1,Retired,20381,Low,Less than $40K,Tier 2,South,Mass,20,Branch,Lending,2,NRE/NRO,Blue,1095.48,0,0,20,0,1444.0,1620.0,8.84,3,157.75,3,9,8,2,62,1893,41,0.421,0.171,1041.0,580,1,0,1,0,0,0,0,0,1,0,1621,1224.0,0.358,0,0,0.0,0.0,0,40.3,0,13,5,0.864,7,1,,0,45.6,1,0.337,2,1,1,0,3,0,2,0,3.1,-44,8,0,2,3,1,1,48,0,Low,Neutral,1466,0.303,0.315,4110.0,18,0.0,38.1,0.9991937,HIGH,Digital engagement campaign | Cashback and rewards offer
140811,53,Male,Married,Unknown,2,Business Owner,88389,Upper-Middle,$80K - $120K,Tier 1,South,HNI,34,Branch,Investment,4,Current,Blue,12456.02,0,1,87,1,1703.0,1287.0,11.65,3,180.75,5,13,5,3,119,2169,43,0.58,0.654,962.0,875,1,1,1,0,1,1,1,1,0,0,1837,1660.0,0.476,1,1,47711.0,1344.0,2,38.9,0,13,5,0.808,17,1,,0,46.2,1,0.223,2,6,1,1,2,2,2,0,2.0,-5,5,0,3,1,1,0,360,0,High,Negative,6665,0.503,0.416,5267.0,18,0.1825,34.0,0.99736506,HIGH,Digital engagement campaign | Cashback and rewards offer
135743,44,Male,Divorced,College,1,Business Owner,78108,Middle,$80K - $120K,Tier 3,West,Affluent,39,DSA,Investment,2,Salary,Silver,6803.02,0,0,104,1,2639.0,2453.0,26.78,3,154.42,4,14,6,3,94,1853,36,0.529,0.385,32155.0,2361,1,0,1,0,1,0,0,0,1,1,34516,977.0,0.068,1,3,157491.0,7593.0,5,50.3,0,18,7,0.852,36,1,3.4,1,59.8,1,0.283,4,13,2,2,2,0,3,0,2.8,-6,4,0,2,0,0,0,181,0,Not Aware,Positive,4926,0.127,0.238,8024.0,25,1.1665,58.0,0.99721116,HIGH,Priority complaint resolution | Financial advisory support | Cashback and rewards offer
138348,44,Female,Single,Unknown,1,Retired,86561,Upper-Middle,Unknown,Tier 1,South,HNI,36,Branch,Savings Only,3,Savings,Blue,6665.35,0,0,24,0,5322.0,6176.0,19.4,4,200.25,5,9,8,5,111,2403,48,0.634,0.548,3517.0,0,1,1,1,0,0,0,0,1,1,1,3517,1487.0,0.0,0,3,0.0,0.0,0,67.5,0,10,5,0.815,61,1,,1,54.8,1,0.348,1,23,0,0,3,0,1,0,1.9,-12,7,0,0,3,0,0,89,0,High,Negative,8593,0.0,0.059,16589.0,15,0.0,47.1,0.99948657,HIGH,Digital engagement campaign | Cashback and rewards offer
138512,39,Female,Divorced,Graduate,2,Salaried,27291,Low,Less than $40K,Tier 2,Central,Mass,36,Referral,Multi-Product,5,Current,Blue,6609.5,0,0,89,0,6375.0,5900.0,1.13,2,167.92,4,12,7,2,64,2015,33,0.422,0.269,2092.0,0,1,1,1,0,0,1,0,1,1,0,2092,1533.0,0.0,1,2,111465.0,5297.0,2,50.8,0,23,12,0.84,15,2,5.0,0,56.0,1,0.358,6,10,1,2,3,0,4,2,3.1,-10,4,0,0,1,1,1,125,0,Medium,Neutral,2245,0.006,0.075,20222.0,35,2.3291,49.4,0.99397486,HIGH,Cashback and rewards offer | Relationship manager intervention
134564,42,Female,Single,Graduate,4,Self-Employed,48442,Lower-Middle,$40K - $60K,Tier 1,Central,Mass,30,Referral,Lending,6,Salary,Blue,2781.13,1,0,155,1,2008.0,1686.0,-0.3,5,622.0,6,16,4,3,108,7464,66,0.652,0.692,11236.0,2517,1,0,1,0,0,0,0,0,1,0,13753,5921.0,0.183,0,1,0.0,0.0,0,77.1,0,16,6,0.793,48,3,,0,48.8,1,0.083,4,27,1,0,3,1,4,0,5.0,52,7,0,1,0,1,0,73,1,High,Negative,3856,0.225,0.312,6353.0,22,0.0,37.5,0.995682,HIGH,Cashback and rewards offer
133814,44,Female,Unknown,Graduate,4,Salaried,31092,Lower-Middle,Less than $40K,Tier 2,South,Affluent,39,Branch,Multi-Product,1,Savings,Blue,3315.32,1,0,145,0,1772.0,1360.0,5.55,4,174.67,3,14,7,7,121,2096,50,0.722,0.471,1149.0,1868,1,0,1,0,0,0,0,0,0,0,3017,1185.0,0.619,1,2,0.0,0.0,0,72.0,0,21,13,0.903,26,1,,1,64.2,1,0.084,2,2,0,0,2,0,1,0,4.0,45,11,0,3,0,0,0,360,0,Medium,Neutral,2735,0.633,0.59,5273.0,34,0.0,53.7,0.8654043,HIGH,Cashback and rewards offer
134045,47,Female,Married,Graduate,2,Self-Employed,44864,Lower-Middle,Unknown,Tier 1,South,Mass,36,Referral,Savings Only,1,Savings,Blue,4850.15,0,0,71,0,2525.0,3241.0,28.77,4,192.92,1,17,13,6,115,2315,52,0.813,0.625,16282.0,2517,1,0,1,0,0,1,0,1,0,1,18799,1825.0,0.134,0,4,255514.0,8567.0,1,35.6,0,7,7,0.973,19,1,3.7,0,50.5,1,0.253,1,1,0,4,2,0,2,0,3.5,4,4,0,2,1,1,0,83,1,High,Positive,3331,0.098,0.27,7564.0,14,2.2915,41.4,0.9920243,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
134986,49,Male,Single,Unknown,4,Salaried,136747,High,$120K +,Tier 1,West,HNI,38,Online,Lending,3,Salary,Blue,18525.0,0,0,116,1,2354.0,2889.0,22.55,4,198.0,4,7,12,6,104,2376,55,0.7,0.486,31999.0,2517,0,0,1,0,0,0,0,1,0,1,34516,1653.0,0.073,0,4,0.0,0.0,0,33.7,0,12,6,0.862,27,1,,0,46.9,1,0.42,2,11,1,2,4,0,3,0,4.0,-22,5,0,1,1,1,0,215,1,Medium,Neutral,10854,0.049,0.109,7306.0,18,0.0,40.5,0.99681807,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
